   5.4099998e+01   5.4500000e+01   5.5200001e+01  -1.4390000e+00  -1.2430000e+00  -8.7100000e-01   5.4099998e+01
   5.4099998e+01   5.4099998e+01   5.4500000e+01  -1.4220000e+00  -1.4390000e+00  -1.2430000e+00   5.4400002e+01
   5.4400002e+01   5.4099998e+01   5.4099998e+01  -1.1750000e+00  -1.4220000e+00  -1.4390000e+00   5.5500000e+01
   5.5500000e+01   5.4400002e+01   5.4099998e+01  -8.1300000e-01  -1.1750000e+00  -1.4220000e+00   5.6200001e+01
   5.6200001e+01   5.5500000e+01   5.4400002e+01  -6.3400000e-01  -8.1300000e-01  -1.1750000e+00   5.7000000e+01
   5.7000000e+01   5.6200001e+01   5.5500000e+01  -5.8200000e-01  -6.3400000e-01  -8.1300000e-01   5.7299999e+01
   5.7299999e+01   5.7000000e+01   5.6200001e+01  -6.2500000e-01  -5.8200000e-01  -6.3400000e-01   5.7400002e+01
   5.7400002e+01   5.7299999e+01   5.7000000e+01  -7.1300000e-01  -6.2500000e-01  -5.8200000e-01   5.7000000e+01
   5.7000000e+01   5.7400002e+01   5.7299999e+01  -8.4800000e-01  -7.1300000e-01  -6.2500000e-01   5.6400002e+01
   5.6400002e+01   5.7000000e+01   5.7400002e+01  -1.0390000e+00  -8.4800000e-01  -7.1300000e-01   5.5900002e+01
   5.5900002e+01   5.6400002e+01   5.7000000e+01  -1.3460000e+00  -1.0390000e+00  -8.4800000e-01   5.5500000e+01
   5.5500000e+01   5.5900002e+01   5.6400002e+01  -1.6280000e+00  -1.3460000e+00  -1.0390000e+00   5.5299999e+01
   5.5299999e+01   5.5500000e+01   5.5900002e+01  -1.6190000e+00  -1.6280000e+00  -1.3460000e+00   5.5200001e+01
   5.5200001e+01   5.5299999e+01   5.5500000e+01  -1.1490000e+00  -1.6190000e+00  -1.6280000e+00   5.5400002e+01
   5.5400002e+01   5.5200001e+01   5.5299999e+01  -4.8800000e-01  -1.1490000e+00  -1.6190000e+00   5.6000000e+01
   5.6000000e+01   5.5400002e+01   5.5200001e+01  -1.6000000e-01  -4.8800000e-01  -1.1490000e+00   5.6500000e+01
   5.6500000e+01   5.6000000e+01   5.5400002e+01  -7.0000000e-03  -1.6000000e-01  -4.8800000e-01   5.7099998e+01
   5.7099998e+01   5.6500000e+01   5.6000000e+01  -9.2000000e-02  -7.0000000e-03  -1.6000000e-01   5.7299999e+01
   5.7299999e+01   5.7099998e+01   5.6500000e+01  -6.2000000e-01  -9.2000000e-02  -7.0000000e-03   5.6799999e+01
   5.6799999e+01   5.7299999e+01   5.7099998e+01  -1.0860000e+00  -6.2000000e-01  -9.2000000e-02   5.5599998e+01
   5.5599998e+01   5.6799999e+01   5.7299999e+01  -1.5250000e+00  -1.0860000e+00  -6.2000000e-01   5.5000000e+01
   5.5000000e+01   5.5599998e+01   5.6799999e+01  -1.8580000e+00  -1.5250000e+00  -1.0860000e+00   5.4099998e+01
   5.4099998e+01   5.5000000e+01   5.5599998e+01  -2.0290000e+00  -1.8580000e+00  -1.5250000e+00   5.4299999e+01
   5.4299999e+01   5.4099998e+01   5.5000000e+01  -2.0240000e+00  -2.0290000e+00  -1.8580000e+00   5.5299999e+01
   5.5299999e+01   5.4299999e+01   5.4099998e+01  -1.9610000e+00  -2.0240000e+00  -2.0290000e+00   5.6400002e+01
   5.6400002e+01   5.5299999e+01   5.4299999e+01  -1.9520000e+00  -1.9610000e+00  -2.0240000e+00   5.7200001e+01
   5.7200001e+01   5.6400002e+01   5.5299999e+01  -1.7940000e+00  -1.9520000e+00  -1.9610000e+00   5.7799999e+01
   5.7799999e+01   5.7200001e+01   5.6400002e+01  -1.3020000e+00  -1.7940000e+00  -1.9520000e+00   5.8299999e+01
   5.8299999e+01   5.7799999e+01   5.7200001e+01  -1.0300000e+00  -1.3020000e+00  -1.7940000e+00   5.8599998e+01
   5.8599998e+01   5.8299999e+01   5.7799999e+01  -9.1800000e-01  -1.0300000e+00  -1.3020000e+00   5.8799999e+01
   5.8799999e+01   5.8599998e+01   5.8299999e+01  -7.9800000e-01  -9.1800000e-01  -1.0300000e+00   5.8799999e+01
   5.8799999e+01   5.8799999e+01   5.8599998e+01  -8.6700000e-01  -7.9800000e-01  -9.1800000e-01   5.8599998e+01
   5.8599998e+01   5.8799999e+01   5.8799999e+01  -1.0470000e+00  -8.6700000e-01  -7.9800000e-01   5.8000000e+01
   5.8000000e+01   5.8599998e+01   5.8799999e+01  -1.1230000e+00  -1.0470000e+00  -8.6700000e-01   5.7400002e+01
   5.7400002e+01   5.8000000e+01   5.8599998e+01  -8.7600000e-01  -1.1230000e+00  -1.0470000e+00   5.7000000e+01
   5.7000000e+01   5.7400002e+01   5.8000000e+01  -3.9500000e-01  -8.7600000e-01  -1.1230000e+00   5.6400002e+01
   5.6400002e+01   5.7000000e+01   5.7400002e+01   1.8500000e-01  -3.9500000e-01  -8.7600000e-01   5.6299999e+01
   5.6299999e+01   5.6400002e+01   5.7000000e+01   6.6200000e-01   1.8500000e-01  -3.9500000e-01   5.6400002e+01
   5.6400002e+01   5.6299999e+01   5.6400002e+01   7.0900000e-01   6.6200000e-01   1.8500000e-01   5.6400002e+01
   5.6400002e+01   5.6400002e+01   5.6299999e+01   6.0500000e-01   7.0900000e-01   6.6200000e-01   5.6000000e+01
   5.6000000e+01   5.6400002e+01   5.6400002e+01   5.0100000e-01   6.0500000e-01   7.0900000e-01   5.5200001e+01
   5.5200001e+01   5.6000000e+01   5.6400002e+01   6.0300000e-01   5.0100000e-01   6.0500000e-01   5.4000000e+01
   5.4000000e+01   5.5200001e+01   5.6000000e+01   9.4300000e-01   6.0300000e-01   5.0100000e-01   5.3000000e+01
   5.3000000e+01   5.4000000e+01   5.5200001e+01   1.2230000e+00   9.4300000e-01   6.0300000e-01   5.2000000e+01
   5.2000000e+01   5.3000000e+01   5.4000000e+01   1.2490000e+00   1.2230000e+00   9.4300000e-01   5.1599998e+01
   5.1599998e+01   5.2000000e+01   5.3000000e+01   8.2400000e-01   1.2490000e+00   1.2230000e+00   5.1599998e+01
   5.1599998e+01   5.1599998e+01   5.2000000e+01   1.0200000e-01   8.2400000e-01   1.2490000e+00   5.1099998e+01
   5.1099998e+01   5.1599998e+01   5.1599998e+01   2.5000000e-02   1.0200000e-01   8.2400000e-01   5.0400002e+01
   5.0400002e+01   5.1099998e+01   5.1599998e+01   3.8200000e-01   2.5000000e-02   1.0200000e-01   5.0000000e+01
   5.0000000e+01   5.0400002e+01   5.1099998e+01   9.2200000e-01   3.8200000e-01   2.5000000e-02   5.0000000e+01
   5.0000000e+01   5.0000000e+01   5.0400002e+01   1.0320000e+00   9.2200000e-01   3.8200000e-01   5.2000000e+01
   5.2000000e+01   5.0000000e+01   5.0000000e+01   8.6600000e-01   1.0320000e+00   9.2200000e-01   5.4000000e+01
   5.4000000e+01   5.2000000e+01   5.0000000e+01   5.2700000e-01   8.6600000e-01   1.0320000e+00   5.5099998e+01
   5.5099998e+01   5.4000000e+01   5.2000000e+01   9.3000000e-02   5.2700000e-01   8.6600000e-01   5.4500000e+01
   5.4500000e+01   5.5099998e+01   5.4000000e+01  -4.5800000e-01   9.3000000e-02   5.2700000e-01   5.2799999e+01
   5.2799999e+01   5.4500000e+01   5.5099998e+01  -7.4800000e-01  -4.5800000e-01   9.3000000e-02   5.1400002e+01
   5.1400002e+01   5.2799999e+01   5.4500000e+01  -9.4700000e-01  -7.4800000e-01  -4.5800000e-01   5.0799999e+01
   5.0799999e+01   5.1400002e+01   5.2799999e+01  -1.0290000e+00  -9.4700000e-01  -7.4800000e-01   5.1200001e+01
   5.1200001e+01   5.0799999e+01   5.1400002e+01  -9.2800000e-01  -1.0290000e+00  -9.4700000e-01   5.2000000e+01
   5.2000000e+01   5.1200001e+01   5.0799999e+01  -6.4500000e-01  -9.2800000e-01  -1.0290000e+00   5.2799999e+01
   5.2799999e+01   5.2000000e+01   5.1200001e+01  -4.2400000e-01  -6.4500000e-01  -9.2800000e-01   5.3799999e+01
   5.3799999e+01   5.2799999e+01   5.2000000e+01  -2.7600000e-01  -4.2400000e-01  -6.4500000e-01   5.4500000e+01
   5.4500000e+01   5.3799999e+01   5.2799999e+01  -1.5800000e-01  -2.7600000e-01  -4.2400000e-01   5.4900002e+01
   5.4900002e+01   5.4500000e+01   5.3799999e+01  -3.3000000e-02  -1.5800000e-01  -2.7600000e-01   5.4900002e+01
   5.4900002e+01   5.4900002e+01   5.4500000e+01   1.0200000e-01  -3.3000000e-02  -1.5800000e-01   5.4799999e+01
   5.4799999e+01   5.4900002e+01   5.4900002e+01   2.5100000e-01   1.0200000e-01  -3.3000000e-02   5.4400002e+01
   5.4400002e+01   5.4799999e+01   5.4900002e+01   2.8000000e-01   2.5100000e-01   1.0200000e-01   5.3700001e+01
   5.3700001e+01   5.4400002e+01   5.4799999e+01   0.0000000e+00   2.8000000e-01   2.5100000e-01   5.3299999e+01
   5.3299999e+01   5.3700001e+01   5.4400002e+01  -4.9300000e-01   0.0000000e+00   2.8000000e-01   5.2799999e+01
   5.2799999e+01   5.3299999e+01   5.3700001e+01  -7.5900000e-01  -4.9300000e-01   0.0000000e+00   5.2599998e+01
   5.2599998e+01   5.2799999e+01   5.3299999e+01  -8.2400000e-01  -7.5900000e-01  -4.9300000e-01   5.2599998e+01
   5.2599998e+01   5.2599998e+01   5.2799999e+01  -7.4000000e-01  -8.2400000e-01  -7.5900000e-01   5.3000000e+01
   5.3000000e+01   5.2599998e+01   5.2599998e+01  -5.2800000e-01  -7.4000000e-01  -8.2400000e-01   5.4299999e+01
   5.4299999e+01   5.3000000e+01   5.2599998e+01  -2.0400000e-01  -5.2800000e-01  -7.4000000e-01   5.6000000e+01
   5.6000000e+01   5.4299999e+01   5.3000000e+01   3.4000000e-02  -2.0400000e-01  -5.2800000e-01   5.7000000e+01
   5.7000000e+01   5.6000000e+01   5.4299999e+01   2.0400000e-01   3.4000000e-02  -2.0400000e-01   5.8000000e+01
